epoch,global_step,loss,pred_norm,target_norm
4,185050,0.000088,25.9153,25.9725
4,185060,0.000029,26.0364,25.9863
4,185070,0.000027,26.0078,25.9880
4,185080,0.000111,25.9874,25.9918
4,185090,0.000558,26.0098,25.9976
4,185100,0.000045,25.9731,25.9645
4,185110,0.000054,26.0009,25.9428
4,185120,0.000020,25.9840,25.9729
4,185130,0.000058,25.9885,25.9621
4,185140,0.000427,25.9106,25.9633
4,185150,0.000211,26.0673,25.9697
4,185160,0.000157,25.9204,25.9909
4,185170,0.000471,25.9320,25.9757
4,185180,0.000869,25.9234,25.9551
4,185190,0.000067,25.9455,25.9811
4,185200,0.000055,25.9873,25.9863
4,185210,0.000174,25.8974,26.0012
4,185220,0.000055,25.9537,25.9856
4,185230,0.000028,25.9996,25.9755
4,185240,0.000030,25.9681,25.9849
4,185250,0.000017,25.9637,25.9735
4,185260,0.000027,25.9725,25.9821
4,185270,0.002265,26.0079,26.0078
4,185280,0.000053,25.9591,25.9640
4,185290,0.000078,25.9728,25.9643
4,185300,0.000031,26.0113,25.9664
4,185310,0.000044,25.9968,25.9647
4,185320,0.000019,26.0128,25.9929
4,185330,0.000056,25.9808,25.9937
4,185340,0.000519,25.9553,25.9659
4,185350,0.000044,25.9419,25.9816
4,185360,0.000022,25.9784,26.0022
4,185370,0.000022,25.9685,25.9684
4,185380,0.000020,25.9959,25.9645
4,185390,0.000011,25.9813,25.9672
4,185400,0.000010,26.0065,25.9914
4,185410,0.000011,25.9730,25.9903
4,185420,0.000014,25.9620,25.9661
4,185430,0.000010,25.9718,25.9686
4,185440,0.000022,25.9353,25.9516
4,185450,0.000042,26.0104,25.9521
4,185460,0.000017,25.9958,25.9997
4,185470,0.000021,25.9303,25.9582
4,185480,0.000018,25.9794,25.9911
4,185490,0.002038,25.8993,25.9404
4,185500,0.000057,25.9951,25.9771
4,185510,0.000030,25.9791,25.9783
4,185520,0.000072,25.9333,25.9451
4,185530,0.000081,25.9442,25.9630
4,185540,0.000019,25.9515,25.9604
4,185550,0.000018,25.9735,25.9833
4,185560,0.000034,25.9331,25.9583
4,185570,0.000080,25.9564,25.9517
4,185580,0.000014,25.9652,25.9544
4,185590,0.000061,25.9981,25.9787
4,185600,0.000178,25.8789,25.9362
4,185610,0.000144,25.9721,25.9824
4,185620,0.000096,25.8980,25.9106
4,185630,0.003358,25.9524,25.9792
4,185640,0.000248,25.9512,25.9342
4,185650,0.000067,25.9646,25.9819
4,185660,0.000024,25.9719,25.9683
4,185670,0.000019,25.9427,25.9475
4,185680,0.000020,25.9619,25.9722
4,185690,0.000025,25.9616,25.9570
4,185700,0.000011,25.9435,25.9680
4,185710,0.000018,25.9639,25.9835
4,185720,0.000014,25.9252,25.9414
4,185730,0.000027,25.9438,25.9424
4,185740,0.000222,25.9593,25.9706
4,185750,0.000015,26.0079,25.9968
4,185760,0.000010,25.9489,25.9435
4,185770,0.000038,25.9781,25.9878
4,185780,0.000025,25.9583,25.9691
4,185790,0.000018,25.9263,25.9486
4,185800,0.000017,25.9225,25.9415
4,185810,0.000081,25.9691,25.9602
4,185820,0.000042,25.9209,25.9447
4,185830,0.000017,25.9671,25.9921
4,185840,0.000040,25.9611,25.9665
4,185850,0.000018,26.0400,26.0109
4,185860,0.000048,25.9978,25.9716
4,185870,0.000485,25.8818,25.8771
4,185880,0.000080,25.9730,25.9752
4,185890,0.000480,25.9541,25.9846
4,185900,0.000181,25.9133,25.9855
4,185910,0.000573,25.8939,25.9472
4,185920,0.000060,25.9277,25.9721
4,185930,0.000043,25.9280,25.9694
4,185940,0.000130,25.9766,25.9475
4,185950,0.000024,25.9883,25.9866
4,185960,0.000100,25.9850,25.9884
4,185970,0.000486,25.9558,25.9642
4,185980,0.000274,25.6827,25.9738
4,185990,0.000313,25.7455,25.9570
4,186000,0.000141,25.9560,25.9787
4,186010,0.000076,25.9269,25.9652
4,186020,0.000188,26.0878,25.9447
4,186030,0.000331,25.9091,25.9597
4,186040,0.000267,25.9170,25.9418
4,186050,0.000066,25.9362,25.9688
4,186060,0.000063,25.9212,25.9995
4,186070,0.000038,25.9119,25.9519
4,186080,0.000029,25.9980,26.0075
4,186090,0.000783,25.9665,25.9716
4,186100,0.002608,26.0009,25.9813
4,186110,0.000048,25.9707,25.9688
4,186120,0.000032,25.9696,25.9786
4,186130,0.000022,26.0247,26.0012
4,186140,0.000179,25.9703,26.0033
4,186150,0.000269,25.8734,25.9238
4,186160,0.000049,25.9628,25.9766
4,186170,0.000091,26.0851,26.0084
4,186180,0.000124,25.9113,25.9743
4,186190,0.000118,25.9916,25.9761
4,186200,0.000436,25.8632,25.8130
4,186210,0.000063,26.0235,25.9874
4,186220,0.000079,25.9514,25.9749
4,186230,0.000305,25.9084,25.9546
4,186240,0.000111,25.9087,25.9438
4,186250,0.000726,25.9128,25.9351
4,186260,0.002344,25.7206,25.9423
4,186270,0.000038,25.9663,25.9555
4,186280,0.000697,26.0018,25.9640
4,186290,0.004140,25.9903,25.9789
4,186300,0.000049,26.0161,25.9849
4,186310,0.000127,25.9059,25.9625
4,186320,0.000019,25.9616,25.9858
4,186330,0.000620,25.8769,25.9725
4,186340,0.000022,25.9979,25.9842
4,186350,0.000040,25.9923,25.9737
4,186360,0.000025,25.9971,25.9813
4,186370,0.000025,25.9935,25.9852
4,186380,0.000020,25.9651,25.9539
4,186390,0.000983,25.7795,25.9049
4,186400,0.000024,25.8973,25.9361
4,186410,0.000058,25.9550,25.9762
4,186420,0.000040,25.9330,25.9295
4,186430,0.000046,26.0015,25.9640
4,186440,0.000016,25.9912,25.9699
4,186450,0.000014,25.9937,25.9855
4,186460,0.000013,25.9558,25.9571
4,186470,0.000011,25.9695,25.9671
4,186480,0.000018,25.9445,25.9480
4,186490,0.000019,25.9356,25.9610
4,186500,0.000008,25.9220,25.9282
4,186510,0.000075,25.9583,25.9777
4,186520,0.000015,25.9797,25.9882
4,186530,0.000067,25.9674,25.9790
4,186540,0.000066,25.9572,25.9865
4,186550,0.000211,26.0144,25.9712
4,186560,0.000060,25.9493,25.9473
4,186570,0.000025,26.0442,25.9843
4,186580,0.000135,26.0364,25.9625
4,186590,0.000076,25.9887,25.9636
4,186600,0.000056,26.0425,25.9976
4,186610,0.000030,25.9971,25.9838
4,186620,0.001265,25.9431,25.9529
4,186630,0.000071,25.9724,25.9492
4,186640,0.000013,25.9678,25.9631
4,186650,0.000213,25.9467,25.9378
4,186660,0.000141,25.9442,25.9629
4,186670,0.000009,26.0067,25.9935
4,186680,0.000008,26.0230,26.0062
4,186690,0.000011,25.9856,25.9855
4,186700,0.000980,26.0034,25.9728
4,186710,0.000017,25.9482,25.9650
4,186720,0.000021,25.9658,25.9853
4,186730,0.000013,25.9891,25.9767
4,186740,0.000029,25.9520,25.9441
4,186750,0.000322,25.8927,25.9384
4,186760,0.000025,25.9507,25.9854
4,186770,0.000220,25.9235,25.9731
4,186780,0.000032,25.9701,25.9837
4,186790,0.000041,25.9159,25.9796
4,186800,0.000050,25.8935,25.9634
4,186810,0.000055,25.9221,25.9656
4,186820,0.000052,25.9418,25.9767
4,186830,0.000012,26.0032,25.9939
4,186840,0.000010,25.9568,25.9523
4,186850,0.000013,25.9794,25.9832
4,186860,0.000015,25.9373,25.9537
4,186870,0.000014,25.9716,25.9708
4,186880,0.000019,25.9536,25.9490
4,186890,0.000027,26.0047,25.9828
4,186900,0.000049,26.0069,25.9657
4,186910,0.000024,25.9928,25.9641
4,186920,0.000174,25.9920,25.9734
4,186930,0.000021,25.9520,25.9528
4,186940,0.000123,25.9001,25.9396
4,186950,0.000016,25.9814,26.0120
4,186960,0.000060,25.9241,25.9386
4,186970,0.000015,25.9463,25.9651
4,186980,0.000021,25.9763,25.9765
4,186990,0.000039,25.9203,25.9376
4,187000,0.000020,25.9614,25.9560
4,187010,0.000020,26.0057,25.9817
4,187020,0.000081,25.9399,25.9258
4,187030,0.000015,25.9723,25.9471
4,187040,0.000214,25.9177,25.9152
4,187050,0.000014,25.9743,25.9620
4,187060,0.000009,25.9684,25.9619
4,187070,0.000007,25.9477,25.9477
4,187080,0.000037,25.9991,25.9677
4,187090,0.002263,25.9687,25.9680
4,187100,0.002083,25.9298,25.9238
4,187110,0.000041,25.9656,25.9739
4,187120,0.000081,26.0271,25.9672
4,187130,0.000054,25.8646,25.9104
4,187140,0.000028,25.9461,25.9783
4,187150,0.000022,25.9742,25.9954
4,187160,0.000021,25.9547,25.9456
4,187170,0.000023,25.9442,25.9407
4,187180,0.000016,25.9291,25.9372
4,187190,0.000009,25.9538,25.9546
4,187200,0.000014,25.9889,25.9644
4,187210,0.000010,25.9924,25.9829
4,187220,0.000035,25.9526,25.9818
4,187230,0.000015,25.9896,25.9738
4,187240,0.000017,25.9537,25.9416
4,187250,0.000084,25.9789,25.9410
4,187260,0.000104,25.9307,25.8964
4,187270,0.000061,26.0302,25.9902
4,187280,0.000046,25.9697,25.9469
4,187290,0.000036,25.9718,25.9708
4,187300,0.000078,25.9402,25.9664
4,187310,0.000028,25.9279,25.9635
4,187320,0.000008,25.9899,25.9691
4,187330,0.013754,25.4900,25.9666
4,187340,0.000226,25.9378,25.9451
4,187350,0.000051,25.9861,25.9724
4,187360,0.000114,25.9336,25.9554
4,187370,0.000022,25.9764,25.9781
4,187380,0.000009,25.9379,25.9401
4,187390,0.000081,25.9315,25.9414
4,187400,0.000009,25.9780,25.9649
4,187410,0.000011,25.9569,25.9528
4,187420,0.000006,25.9436,25.9461
4,187430,0.000061,25.9658,25.9642
4,187440,0.000045,25.9746,25.9687
4,187450,0.000039,25.9972,25.9905
4,187460,0.000087,25.9416,25.9516
4,187470,0.000026,25.9592,25.9591
4,187480,0.000040,25.9394,25.9652
4,187490,0.000051,25.9305,25.9718
4,187500,0.000032,25.9418,25.9639
4,187510,0.000047,25.9402,25.9538
4,187520,0.000023,25.9671,25.9686
4,187530,0.000010,25.9877,25.9871
4,187540,0.000015,25.9923,25.9833
4,187550,0.000028,25.9441,25.9338
4,187560,0.000025,25.8967,25.9127
4,187570,0.000132,25.9125,25.9074
4,187580,0.000048,25.9883,25.9872
4,187590,0.000042,25.9277,26.0026
4,187600,0.000022,25.9560,25.9644
4,187610,0.000031,25.9721,25.9816
4,187620,0.000014,26.0103,26.0043
4,187630,0.000015,25.9395,25.9437
4,187640,0.001167,25.9862,25.9744
4,187650,0.000021,25.9844,25.9763
4,187660,0.000099,25.9915,25.9263
4,187670,0.000200,25.9697,25.9358
4,187680,0.000034,25.9905,25.9672
4,187690,0.000039,25.9883,25.9953
4,187700,0.000076,25.9971,25.9614
4,187710,0.000022,25.9906,25.9929
4,187720,0.000013,25.9403,25.9613
4,187730,0.000013,25.9474,25.9550
4,187740,0.000018,25.9245,25.9383
4,187750,0.000015,25.9457,25.9457
4,187760,0.000619,25.9329,25.9370
4,187770,0.000021,25.9570,25.9585
4,187780,0.000018,25.9834,25.9830
4,187790,0.000631,25.9563,25.9412
4,187800,0.000031,26.0281,25.9646
4,187810,0.000038,26.0197,25.9948
4,187820,0.000018,25.9783,25.9879
4,187830,0.000010,25.9653,25.9434
4,187840,0.000025,25.9922,25.9807
4,187850,0.000042,25.9740,25.9821
4,187860,0.000016,25.9508,25.9531
4,187870,0.000254,25.9752,25.9642
4,187880,0.000263,25.9441,25.9831
4,187890,0.000034,26.0058,25.9911
4,187900,0.000037,26.0060,25.9679
4,187910,0.000041,25.9575,25.9610
4,187920,0.000046,25.9255,25.9466
4,187930,0.000979,25.9717,25.9422
4,187940,0.000069,25.9574,25.9543
4,187950,0.000016,26.0035,25.9674
4,187960,0.000021,25.9869,25.9811
4,187970,0.000037,25.9614,25.9639
4,187980,0.000069,25.9817,25.9470
4,187990,0.000404,25.8120,25.9511
4,188000,0.000125,25.9123,25.9576
4,188010,0.000342,26.0071,25.9321
4,188020,0.000132,26.0976,25.9599
4,188030,0.000259,26.0816,25.9622
4,188040,0.000156,26.0619,25.9548
4,188050,0.000057,25.9707,25.9503
4,188060,0.000019,25.9885,25.9638
4,188070,0.000018,25.9477,25.9415
4,188080,0.000019,25.9710,25.9525
4,188090,0.000647,25.9894,25.9577
4,188100,0.004680,25.6607,25.8954
4,188110,0.068461,25.8699,25.9088
4,188120,0.000386,25.7620,25.9333
4,188130,0.000241,25.9433,25.9479
4,188140,0.000092,25.8991,25.9727
4,188150,0.000055,25.9191,25.9847
4,188160,0.000044,25.9351,25.9716
4,188170,0.000040,25.9174,25.9210
4,188180,0.000033,25.9356,25.9260
4,188190,0.000026,25.9313,25.9405
4,188200,0.000024,25.9067,25.9373
4,188210,0.000755,25.9092,25.9437
4,188220,0.000355,25.9330,25.8925
4,188230,0.000452,25.6530,25.9608
4,188240,0.000167,25.9833,25.9343
4,188250,0.000104,25.9506,25.9625
4,188260,0.000047,25.9200,25.9521
4,188270,0.000054,25.9538,25.9509
4,188280,0.000152,25.9828,25.9709
4,188290,0.000518,25.8052,25.8591
4,188300,0.000032,25.9584,25.9436
4,188310,0.000069,26.0115,25.9684
4,188320,0.000087,25.9441,25.9546
4,188330,0.000056,25.9457,25.9371
4,188340,0.000029,25.9313,25.9487
4,188350,0.000022,25.9688,25.9585
4,188360,0.000033,25.9367,25.9372
4,188370,0.000015,25.9378,25.9378
4,188380,0.000059,25.9588,25.9369
4,188390,0.000504,25.9406,25.9564
4,188400,0.000056,25.9127,25.9010
4,188410,0.000020,25.9453,25.9314
4,188420,0.000024,25.9498,25.9605
4,188430,0.000030,25.8790,25.8777
4,188440,0.000010,25.9681,25.9588
4,188450,0.000016,25.9491,25.9122
4,188460,0.000011,25.9485,25.9465
4,188470,0.000141,25.9531,25.9182
4,188480,0.000029,25.9289,25.9308
4,188490,0.000031,25.9794,25.9594
4,188500,0.000882,25.9501,25.9294
4,188510,0.000016,25.9444,25.9421
4,188520,0.000012,25.9208,25.9272
4,188530,0.000020,25.9335,25.9398
4,188540,0.000622,25.8881,25.8959
4,188550,0.000108,25.9205,25.9234
4,188560,0.000030,25.9220,25.9466
4,188570,0.000018,25.9366,25.9556
4,188580,0.000054,25.9061,25.9553
4,188590,0.056132,25.5985,25.9212
4,188600,0.000161,25.8756,25.9575
4,188610,0.000577,25.7968,25.9296
4,188620,0.000044,25.8756,25.9157
4,188630,0.000145,25.8723,25.9485
4,188640,0.000023,25.9316,25.9369
4,188650,0.002369,25.9048,25.9570
4,188660,0.000028,25.8949,25.9259
4,188670,0.000208,25.9048,25.9120
4,188680,0.000026,25.9487,25.9378
4,188690,0.000025,25.9355,25.9140
4,188700,0.000020,25.9306,25.9376
4,188710,0.000420,25.8812,25.9266
4,188720,0.000025,25.9662,25.9622
4,188730,0.000583,25.9335,25.9345
4,188740,0.000039,25.9424,25.9576
4,188750,0.000014,25.9388,25.9557
4,188760,0.000035,25.9150,25.9149
4,188770,0.000013,25.9308,25.9215
4,188780,0.000012,25.9512,25.9414
4,188790,0.000041,25.8979,25.9230
4,188800,0.000018,25.9356,25.9442
4,188810,0.000264,25.8330,25.9050
4,188820,0.000007,25.9754,25.9618
4,188830,0.000037,25.9479,25.9161
4,188840,0.000153,25.9216,25.8955
4,188850,0.001132,25.8149,25.8915
4,188860,0.000309,25.9880,25.9441
4,188870,0.000193,25.9846,25.9366
4,188880,0.000075,25.9450,25.9471
4,188890,0.000037,25.9106,25.9462
4,188900,0.000033,25.9334,25.9644
4,188910,0.000026,25.9004,25.9200
4,188920,0.000016,25.8980,25.9259
4,188930,0.000015,25.9491,25.9528
4,188940,0.000014,25.9347,25.9195
4,188950,0.005416,25.8638,25.8898
4,188960,0.022181,25.3618,25.9289
4,188970,0.000051,25.8653,25.9129
4,188980,0.000018,25.9067,25.9262
4,188990,0.000044,25.9358,25.9224
4,189000,0.000018,25.9235,25.9082
4,189010,0.000334,26.0799,25.9373
4,189020,0.000126,26.0189,25.9310
4,189030,0.000077,25.9338,25.9183
4,189040,0.000019,25.9348,25.9297
4,189050,0.000073,25.9646,25.9347
4,189060,0.000346,25.8694,25.9197
4,189070,0.000116,25.9086,25.9307
4,189080,0.000022,25.9131,25.9050
4,189090,0.000026,25.9825,25.9302
4,189100,0.000015,25.9436,25.9183
4,189110,0.000026,25.9250,25.9166
4,189120,0.009061,25.8207,25.9324
4,189130,0.000132,25.9294,25.9467
4,189140,0.000040,25.9503,25.9554
4,189150,0.002342,25.8978,25.9405
4,189160,0.000025,25.9180,25.9237
4,189170,0.000020,25.8882,25.9003
4,189180,0.000043,25.9137,25.9323
4,189190,0.000016,25.9402,25.9294
4,189200,0.000015,25.9396,25.9324
4,189210,0.000317,25.9459,25.9170
4,189220,0.000017,25.9385,25.9592
4,189230,0.000018,25.9211,25.9394
4,189240,0.000161,25.9846,25.9242
4,189250,0.000051,25.9688,25.9747
4,189260,0.000356,25.9264,25.9540
4,189270,0.000040,25.9323,25.9281
4,189280,0.000094,25.9437,25.9344
4,189290,0.000193,25.9346,25.9136
4,189300,0.000023,25.9768,25.9617
4,189310,0.000015,25.9453,25.9362
4,189320,0.000056,25.9128,25.9158
4,189330,0.000032,25.9530,25.9287
4,189340,0.000026,25.9519,25.9526
4,189350,0.000017,25.9371,25.9395
4,189360,0.000013,25.9150,25.9153
4,189370,0.000146,25.9280,25.9382
4,189380,0.000011,25.8825,25.9022
4,189390,0.000016,25.9604,25.9671
4,189400,0.000428,25.9145,25.9213
4,189410,0.000026,25.9017,25.9293
4,189420,0.000028,25.9424,25.9641
4,189430,0.000180,25.9115,25.9332
4,189440,0.000011,25.9301,25.9442
4,189450,0.000017,25.9321,25.9335
4,189460,0.000022,25.8920,25.8992
4,189470,0.000014,25.9515,25.9323
4,189480,0.000015,25.9399,25.9181
4,189490,0.000035,25.9292,25.9427
4,189500,0.000021,25.9453,25.9352
4,189510,0.000011,25.9592,25.9354
4,189520,0.000012,25.9510,25.9536
4,189530,0.000007,25.9016,25.9029
4,189540,0.000011,25.9416,25.9377
4,189550,0.000170,25.9550,25.9422
4,189560,0.000040,25.9941,25.9648
4,189570,0.000045,25.9469,25.9574
4,189580,0.000053,25.9221,25.9484
4,189590,0.000022,25.9333,25.9249
4,189600,0.000025,25.9382,25.9501
4,189610,0.000014,25.9364,25.9523
4,189620,0.000015,25.9337,25.9419
4,189630,0.000007,25.9394,25.9481
4,189640,0.000022,25.9053,25.9142
4,189650,0.000055,25.9537,25.9525
4,189660,0.000038,25.9015,25.8946
4,189670,0.060226,25.8454,25.9167
4,189680,0.000397,25.9430,25.9452
4,189690,0.000069,25.9211,25.9364
4,189700,0.000056,25.9233,25.9074
4,189710,0.000025,25.8972,25.9305
4,189720,0.000021,25.9016,25.9250
4,189730,0.000862,25.9789,25.9551
4,189740,0.000013,25.9833,25.9483
4,189750,0.000008,25.9701,25.9523
4,189760,0.000010,25.9292,25.9207
4,189770,0.000011,25.9456,25.9553
4,189780,0.000024,25.9175,25.8986
4,189790,0.000073,25.9086,25.8995
4,189800,0.000049,25.9187,25.9092
4,189810,0.000256,25.9107,25.8988
4,189820,0.000110,26.0073,25.9451
4,189830,0.000103,26.0139,25.9734
4,189840,0.000207,25.9477,25.9389
4,189850,0.000101,25.9079,25.9300
4,189860,0.000044,25.9709,25.9533
4,189870,0.000025,25.9846,25.9532
4,189880,0.000197,25.8446,25.8952
4,189890,0.000038,25.9627,25.9409
4,189900,0.000026,25.9276,25.9243
4,189910,0.000023,25.9604,25.9324
4,189920,0.000017,25.9168,25.9212
4,189930,0.000012,25.9198,25.9121
4,189940,0.000024,25.9590,25.9426
4,189950,0.000011,25.8799,25.8921
4,189960,0.000023,25.9385,25.9394
4,189970,0.000043,25.9689,25.9535
4,189980,0.000015,25.9004,25.9021
4,189990,0.000111,25.9691,25.9412
4,190000,0.000026,25.9084,25.9134
4,190010,0.000026,25.9262,25.9138
4,190020,0.000018,25.9473,25.9641
4,190030,0.000021,25.8636,25.8821
4,190040,0.000376,25.8930,25.8928
4,190050,0.000175,25.8399,25.8721
4,190060,0.000046,25.8959,25.9193
4,190070,0.000011,25.9629,25.9703
4,190080,0.003165,25.9600,25.8842
4,190090,0.000053,25.8950,25.9279
4,190100,0.000673,25.9291,25.9335
4,190110,0.000027,25.8722,25.9006
4,190120,0.000026,25.9453,25.9353
4,190130,0.000252,25.7983,25.9238
4,190140,0.000174,25.9334,25.9321
4,190150,0.000059,25.9561,25.9531
4,190160,0.000025,25.9177,25.9101
4,190170,0.000029,25.9597,25.9454
4,190180,0.000012,25.9331,25.9433
4,190190,0.000154,25.9461,25.9430
4,190200,0.000193,25.9270,25.9341
4,190210,0.000033,25.9417,25.9361
4,190220,0.000027,25.9617,25.9617
4,190230,0.000030,25.9657,25.9433
4,190240,0.000022,25.9767,25.9519
4,190250,0.003364,25.6413,25.8311
4,190260,0.000097,25.9706,25.9456
4,190270,0.000041,25.9264,25.9710
4,190280,0.000016,25.9347,25.9421
4,190290,0.000338,25.9721,25.9744
4,190300,0.000016,25.9768,25.9545
4,190310,0.000905,25.8847,25.9345
4,190320,0.000035,25.9049,25.9579
4,190330,0.000017,25.9633,25.9642
4,190340,0.000023,25.9349,25.9313
4,190350,0.000311,25.8303,25.8771
4,190360,0.000026,25.9695,25.9721
4,190370,0.000068,25.9509,25.9533
4,190380,0.000023,25.9867,25.9742
4,190390,0.000322,25.9164,25.9315
4,190400,0.000054,25.9709,25.9414
4,190410,0.000025,26.0091,25.9942
4,190420,0.000071,25.8683,25.8738
4,190430,0.000132,25.9488,25.9487
4,190440,0.000022,25.9341,25.9500
4,190450,0.000072,25.9407,25.9706
4,190460,0.000377,25.8912,25.9371
4,190470,0.000013,25.9790,25.9686
4,190480,0.000116,25.9641,25.9755
4,190490,0.000039,25.9896,25.9609
4,190500,0.000028,25.9683,25.9488
4,190510,0.000206,25.9561,25.9527
4,190520,0.000035,25.9766,25.9789
4,190530,0.000092,25.9388,25.9651
4,190540,0.000066,25.9262,25.9328
4,190550,0.000018,25.9493,25.9732
4,190560,0.000020,25.9367,25.9720
4,190570,0.000029,25.9625,25.9639
4,190580,0.000028,25.9098,25.9159
4,190590,0.000006,25.9457,25.9514
4,190600,0.000016,25.9424,25.9454
4,190610,0.000249,25.8629,25.9537
4,190620,0.000056,25.8265,25.9252
4,190630,0.000196,25.9315,25.9598
4,190640,0.000065,25.9591,25.9321
4,190650,0.000060,25.9625,25.9257
4,190660,0.000026,26.0233,25.9905
4,190670,0.000117,25.9624,25.9569
4,190680,0.000027,25.9580,25.9769
4,190690,0.000019,25.8843,25.9130
4,190700,0.000056,25.9485,25.9238
4,190710,0.000015,26.0263,25.9925
4,190720,0.000051,25.9816,25.9660
4,190730,0.000026,25.9309,25.9385
4,190740,0.000170,25.9342,25.9600
4,190750,0.000029,25.9396,25.9656
4,190760,0.000287,25.7902,25.8867
4,190770,0.000033,25.9413,25.9542
4,190780,0.000022,25.9235,25.9443
4,190790,0.000015,25.9848,25.9686
4,190800,0.000010,25.9997,25.9784
4,190810,0.000017,25.9793,25.9567
4,190820,0.000102,25.9789,25.9601
4,190830,0.000023,25.9670,25.9780
4,190840,0.000014,25.9823,25.9782
4,190850,0.000052,25.9497,25.9870
4,190860,0.000043,25.9661,25.9707
4,190870,0.000082,25.9801,26.0008
4,190880,0.000177,25.9232,25.9575
4,190890,0.000040,26.0371,25.9849
4,190900,0.000039,25.8815,25.9164
4,190910,0.000060,25.9188,25.9707
4,190920,0.000018,25.9847,25.9452
4,190930,0.000028,25.9714,25.9801
4,190940,0.000017,25.9680,25.9764
4,190950,0.085677,25.8327,25.9173
4,190960,0.000188,25.9132,25.9740
4,190970,0.000043,25.9479,25.9630
4,190980,0.000024,25.9342,25.9744
4,190990,0.000409,25.8672,25.9357
4,191000,0.000068,25.9696,25.9682
4,191010,0.000056,25.9957,25.9683
4,191020,0.000022,25.9909,25.9900
4,191030,0.000026,25.9399,25.9406
4,191040,0.000170,25.9523,25.9560
4,191050,0.000017,25.9659,25.9698
4,191060,0.000061,25.9494,25.9453
4,191070,0.000497,25.9666,25.9363
4,191080,0.000035,25.9900,25.9789
4,191090,0.000511,25.9412,25.9220
4,191100,0.000022,25.9327,25.9140
4,191110,0.000025,25.9707,25.9752
4,191120,0.000015,25.9548,25.9799
4,191130,0.000006,25.9923,25.9933
4,191140,0.000011,25.9603,25.9703
4,191150,0.000292,26.1232,25.9823
4,191160,0.006091,25.8925,25.9353
4,191170,0.000109,25.9498,25.9537
4,191180,0.000183,25.9945,25.9952
4,191190,0.000024,25.9397,25.9407
4,191200,0.000052,26.0335,25.9666
4,191210,0.000132,25.8786,25.9242
4,191220,0.000021,25.9297,25.9338
4,191230,0.000031,26.0082,25.9889
4,191240,0.000476,25.8868,25.9280
4,191250,0.000113,25.9611,25.9595
4,191260,0.000417,26.0025,25.9356
4,191270,0.000034,25.9233,25.9338
4,191280,0.000121,25.9313,25.9256
4,191290,0.000081,25.8673,25.9208
4,191300,0.000016,25.9391,25.9445
4,191310,0.000067,25.9606,25.9466
4,191320,0.000062,25.9109,25.8977
4,191330,0.000025,25.9057,25.8992
4,191340,0.000074,25.8884,25.8864
4,191350,0.000015,25.8915,25.9221
4,191360,0.000017,25.9306,25.9364
4,191370,0.000196,25.9128,25.8989
4,191380,0.000020,25.9438,25.9541
4,191390,0.000025,25.9579,25.9587
4,191400,0.000301,25.9556,25.9490
4,191410,0.000123,25.9153,25.9489
4,191420,0.000045,25.8754,25.9234
4,191430,0.000057,25.9196,25.9462
4,191440,0.000019,25.9260,25.9465
4,191450,0.000134,25.8935,25.9288
4,191460,0.000030,25.9233,25.9596
4,191470,0.000408,25.9094,25.9210
4,191480,0.000052,25.9317,25.9456
4,191490,0.000055,25.9353,25.9221
4,191500,0.000020,25.9024,25.8940
4,191510,0.000195,25.9007,25.9035
4,191520,0.000046,25.9858,25.9359
4,191530,0.000040,25.9571,25.9325
4,191540,0.000023,25.9555,25.9333
4,191550,0.000200,25.9558,25.9682
4,191560,0.000017,25.9094,25.9041
4,191570,0.000079,25.9405,25.9367
4,191580,0.000029,25.8937,25.8982
4,191590,0.000936,25.7500,25.9136
4,191600,0.000122,25.8226,25.9358
4,191610,0.000070,25.8195,25.8909
4,191620,0.000074,25.8872,25.9152
4,191630,0.000055,25.8839,25.9197
4,191640,0.000037,25.9310,25.9423
4,191650,0.000025,25.9368,25.9367
4,191660,0.000017,25.9218,25.9386
4,191670,0.000124,25.8501,25.8949
4,191680,0.000012,25.9342,25.9257
4,191690,0.000019,25.9332,25.9307
4,191700,0.000020,25.9555,25.9385
4,191710,0.000146,25.9595,25.9419
4,191720,0.000008,25.9276,25.9290
4,191730,0.000036,25.9609,25.9349
4,191740,0.000190,26.0081,25.9422
4,191750,0.000065,25.9390,25.9197
4,191760,0.000023,25.8859,25.9126
4,191770,0.000016,25.9129,25.9296
4,191780,0.000009,25.8888,25.9004
4,191790,0.000013,25.9217,25.9374
4,191800,0.000013,25.8885,25.9030
4,191810,0.000021,25.9013,25.9055
4,191820,0.000011,25.9104,25.9371
4,191830,0.000015,25.8990,25.9123
4,191840,0.000021,25.9090,25.9316
4,191850,0.000131,25.8697,25.9220
4,191860,0.000070,25.8588,25.9269
4,191870,0.000017,25.8893,25.9051
4,191880,0.000030,25.9019,25.9161
4,191890,0.000037,25.9244,25.9180
4,191900,0.000013,25.9075,25.9000
4,191910,0.000009,25.9166,25.9361
4,191920,0.000817,25.8682,25.8783
4,191930,0.000019,25.9331,25.9055
4,191940,0.000008,25.9103,25.9236
4,191950,0.000434,25.8744,25.8812
4,191960,0.001949,25.9427,25.9403
4,191970,0.000049,25.9015,25.9086
4,191980,0.000022,25.9588,25.9578
4,191990,0.000020,25.9277,25.9271
4,192000,0.020682,25.2271,25.8762
4,192010,0.000026,25.9329,25.9388
4,192020,0.000045,25.9776,25.9626
